0, 0.01731856, 0.11428144000000003, 0.014256360000000001, 0.10514364000000001
1, 0.004788639999999999, 0.06441135999999999, 0.01350244, 0.10269756
2, 0.01249924, 0.09930075999999999, 0.01420864, 0.10499136
3, 0.007814560000000002, 0.08058544, 0.014884, 0.10711599999999999
4, 0.009604000000000001, 0.08839599999999997, 0.014737959999999998, 0.10666204000000003
5, 0.01628176, 0.11131824000000004, 0.01336336, 0.10223664000000002
6, 0.007225000000000001, 0.07777500000000002, 0.01387684, 0.10392315999999999
7, 0.019600000000000003, 0.12039999999999998, 0.01350244, 0.10269756000000002
8, 0.016641, 0.11235900000000001, 0.01350244, 0.10269756
9, 0.00984064, 0.08935936, 0.01387684, 0.10392316
10, 0.008537759999999998, 0.08386223999999999, 0.01336336, 0.10223664000000002
11, 0.00544644, 0.06835356000000002, 0.01607824, 0.11072175999999999
12, 0.01517824, 0.10802176000000002, 0.014981759999999998, 0.10741823999999997
13, 0.011750559999999998, 0.09664943999999998, 0.014113440000000001, 0.10468656000000001
14, 0.020678440000000003, 0.12312155999999998, 0.01387684, 0.10392316
15, 0.007992359999999999, 0.08140764, 0.01517824, 0.10802176000000002
16, 0.008836, 0.08516399999999999, 0.014160999999999998, 0.10483899999999999
17, 0.009880360000000001, 0.08951964, 0.013689000000000002, 0.10331099999999999
18, 0.024149160000000003, 0.13125084, 0.014641, 0.106359
19, 0.010899360000000002, 0.09350064, 0.014113440000000001, 0.10468656000000001
20, 0.014065959999999999, 0.10453404000000001, 0.014256360000000001, 0.10514364000000001
21, 0.01157776, 0.09602224, 0.013225, 0.10177500000000002
22, 0.013133159999999998, 0.10146683999999999, 0.01468944, 0.10651056
23, 0.010691560000000001, 0.09270844, 0.013456000000000001, 0.10254400000000001
24, 0.01420864, 0.10499136000000003, 0.01354896, 0.10285104000000002
25, 0.016129, 0.11087099999999998, 0.014113440000000001, 0.10468656000000001
26, 0.008611839999999999, 0.08418816, 0.013923999999999999, 0.10407600000000002
27, 0.00692224, 0.07627776, 0.013923999999999999, 0.10407600000000002
28, 0.00910116, 0.08629884000000002, 0.01340964, 0.10239036
29, 0.02999824, 0.14320175999999996, 0.013782760000000002, 0.10361724000000001
30, 0.007921, 0.081079, 0.01336336, 0.10223664000000002
31, 0.008949160000000001, 0.08565083999999999, 0.012544000000000001, 0.09945600000000002
32, 0.013087360000000001, 0.10131264, 0.01364224, 0.10315776
33, 0.01240996, 0.09899004000000002, 0.01468944, 0.10651056
34, 0.0121, 0.0979, 0.01327104, 0.10192896000000001
35, 0.011491840000000001, 0.09570816000000001, 0.014018560000000001, 0.10438143999999998
36, 0.01106704, 0.09413296000000002, 0.014065959999999999, 0.10453404000000001
37, 0.01444804, 0.10575196, 0.01350244, 0.10269756
38, 0.015575039999999998, 0.10922495999999998, 0.013456000000000001, 0.10254400000000001
39, 0.011924640000000002, 0.09727536, 0.012904960000000002, 0.10069504
40, 0.009604000000000001, 0.08839599999999997, 0.014737959999999998, 0.10666204000000003
41, 0.005183999999999999, 0.06681600000000001, 0.01430416, 0.10529584
42, 0.0055651599999999996, 0.06903483999999999, 0.0144, 0.1056
43, 0.018550439999999998, 0.11764955999999997, 0.01397124, 0.10422876000000002
44, 0.01454436, 0.10605563999999999, 0.0144, 0.1056
45, 0.011448999999999999, 0.09555100000000002, 0.01444804, 0.10575196
46, 0.014256360000000001, 0.10514364000000001, 0.01285956, 0.10054044000000001
47, 0.015876, 0.110124, 0.014113440000000001, 0.10468656000000001
48, 0.014835240000000001, 0.10696476000000002, 0.01397124, 0.10422876000000002
49, 0.00725904, 0.07794096, 0.01373584, 0.10346416
